gene	A_1	A_2	A_3
AT1G06570	102.052715	99.97578585	77.32625293
AT1G06580	2.472772287	2.630712305	2.868380565
AT1G06590	5.609136441	5.395926265	5.440442363
AT1G06620	16.93315825	18.60870526	13.93730236
AT1G06630	11.55935415	12.4604323	9.440907577
AT1G06640	84.31626773	80.21400758	61.38085499
AT1G06645	3.179695591	2.698542212	4.571655085
AT1G06650	34.81660298	33.48420714	34.4351163
AT1G06660	2.166142139	2.166638873	2.475485086
AT1G06670	36.17812259	32.60937056	33.18934252
AT1G06680	1789.398351	1720.320918	1929.259395
AT1G06690	26.78388829	32.25724752	32.52854226
AT1G06700	58.22299007	55.18929023	54.48298762
AT1G06710	5.589016712	5.373944751	5.751179077
AT1G06720	42.53526192	39.44351511	40.62603575
AT1G06730	16.34570331	15.60458973	20.19059375
AT1G06740	4.457878499	4.500737367	4.328568515
AT1G06750	0.250212669	0.129769654	0
AT1G06760	281.5179119	302.7405108	288.2136043
AT1G06770	8.020975472	9.337504699	7.767935581
AT1G06780	17.15715856	16.82816173	16.22676594
AT1G06790	15.0012657	13.36601519	14.53641351
AT1G06800	11.9378828	11.97463923	9.625891465
AT1G06810	0	0	0
AT1G06820	22.8055679	24.34826211	25.95713739
AT1G06830	6.040020104	3.81357622	3.187400452
AT1G06840	16.57381388	15.54120664	12.87444491
AT1G06850	8.390821435	6.943311795	5.825536074
AT1G06870	19.19812607	20.93060478	21.99450538
AT1G06890	53.47358428	49.6706697	50.33969862
AT1G06900	32.84639695	30.76005434	30.93784495
AT1G06910	5.298700363	7.486215178	6.955427932
AT1G06920	0	0	0
AT1G06923	1.591086132	0.550131208	0.195067347
AT1G06925	0	0	0
AT1G06930	0.138746651	0.287836822	0
AT1G06950	105.944378	96.6139224	114.7223325
AT1G06960	13.39827114	12.32064686	13.31578478
AT1G06970	0.150192648	0.103860704	0
AT1G06980	3.753370655	4.902645078	4.141473157
AT1G06990	0	0	0
AT1G07000	8.059436927	7.701595209	6.231956069
AT1G07010	20.09384758	24.04943386	22.45582364
AT1G07020	20.10454215	19.02464327	19.45909922
AT1G07025	0	0	0
AT1G07030	39.85755425	36.22550753	37.57417814
AT1G07040	41.03459568	42.64860666	32.88017377
AT1G07050	14.93221708	15.3949416	16.27651233
AT1G07060	0	0.226141986	0.120279262
AT1G07070	52.3683411	44.90191299	51.259364
AT1G07080	138.5303057	143.5715005	135.6534698
AT1G07090	13.42038786	14.33411485	11.28932083
AT1G07110	42.72466557	39.05287229	41.77106007
AT1G07120	2.348540868	2.10388932	2.12022203
AT1G07130	16.73519231	13.91847271	13.4749184
AT1G07135	31.97300433	32.66979628	25.09902338
AT1G07140	196.6453717	186.0879293	188.1743671
AT1G07150	11.06279735	8.827047261	3.841269961
AT1G07160	0.750800589	0.778786567	1.242651248
AT1G07170	21.62001199	18.66867669	17.23594288
AT1G07175	0	0	0.201989889
AT1G07180	24.97151856	27.07656698	24.39412057
AT1G07190	0	0	0
AT1G07200	11.97409194	12.38356854	8.938835216
AT1G07210	64.5400097	60.97287561	64.33042441
AT1G07220	15.17239636	13.65498179	14.4434212
AT1G07230	27.62241212	29.68764898	28.42221141
AT1G07240	25.16214325	23.26138127	18.62112896
AT1G07250	47.46845412	42.84015448	42.81454121
AT1G07260	9.416131114	7.983555659	6.143515611
AT1G07270	1.102559262	0.838681793	0.56773036
AT1G07280	54.21863937	58.30895501	64.6187231
AT1G07290	2.203378557	1.576213212	1.592861878
AT1G07300	4.198699516	4.064858374	3.08856633
AT1G07310	44.97011443	44.05490367	40.23016246
AT1G07320	225.8475903	226.1184748	266.3304536
AT1G07330	0.09879293	0.204950842	0
AT1G07340	0	0	0
AT1G07350	21.99669669	20.55006853	14.94847413
AT1G07360	57.32944483	54.68931263	55.98540102
AT1G07370	24.79685052	20.94815256	23.27084401
AT1G07380	10.88603319	10.10319701	9.023113433
AT1G07390	3.478207683	2.901163637	3.006981559
AT1G07400	62.45394255	69.84571831	26.56167043
AT1G07410	3.271181923	3.262610317	2.221184984
AT1G07420	45.8304201	50.2598148	54.05981002
AT1G07430	89.3437437	111.696166	104.1841806
AT1G07440	41.94994781	41.09008201	41.36589557
AT1G07450	1.77766478	2.458569285	2.288390068
AT1G07460	0	0.393225894	0
AT1G07470	29.65623455	32.53467286	26.40450079
AT1G07473	0	0.162141846	0
AT1G07476	0	0	0
AT1G07480	23.69744468	18.60722586	15.3380865
AT1G07485	0.872720624	1.131563941	0.240740215
AT1G07490	1.349862274	3.033719401	4.468318391
AT1G07510	16.71276242	19.41066079	17.23047452
AT1G07500	0	0	0
AT1G07520	0.0506435	0.052531229	0
AT1G07530	28.62128361	30.5363701	27.91513135
AT1G07540	0	0.062581063	0
AT1G07550	0.102472695	0.212584698	0.11306848
AT1G07560	1.458942054	1.345176797	0.536599403
AT1G07570	11.82818353	10.36055414	14.13883276
AT1G07590	861.0909967	811.3383974	560.1455718
AT1G07600	0	0	0
AT1G07610	392.503454	330.0173875	154.6745453
AT1G07615	16.64239154	13.32718854	11.98843155
AT1G07620	1.887617232	2.970725054	1.005489102
AT1G07630	24.04503241	25.22667698	24.40638061
AT1G07640	24.67738168	23.25007672	24.9207041
AT1G07650	26.15259866	26.65470272	31.21640977
AT1G07645	6.623510598	5.983897598	16.73856746
AT1G07660	43.61064738	48.34881209	47.67856632
AT1G07670	26.75003843	29.60728563	27.12505817
AT1G07680	0	0	0
AT1G07690	0	0	0
AT1G07700	26.67457921	24.89272927	25.49526612
AT1G07705	21.46439126	18.97415694	18.55039063
AT1G07710	0.457556273	0.474611613	0.168289359
AT1G07720	94.66086135	136.5367272	172.1317785
AT1G07725	8.822704194	9.090962729	7.607468717
AT1G07740	5.053604023	4.283765613	3.837351936
AT1G07730	0.246897886	0	0
AT1G07745	6.490500151	5.924540648	4.965393155
AT1G07747	0	0	0
AT1G07750	40.60799736	44.61066112	43.17756523
AT1G07770	221.1528443	213.6258548	222.6166861
AT1G07780	25.12958186	24.39059356	25.41733998
AT1G07790	60.78811201	56.2041044	79.9652634
AT1G07795	0	0.363197735	0.193175785
AT1G07810	39.60321737	36.28750472	34.63618589
AT1G07820	93.04112057	104.6282433	125.8012857
AT1G07830	45.67943639	37.82493934	33.50636594
AT1G07840	24.94955868	31.71421179	28.93086466
AT1G07850	0.06649874	0.206932411	0
AT1G07870	20.30735113	19.01549681	13.21272837
AT1G07860	0	0	0
AT1G07880	1.849475933	2.557886489	2.429421076
AT1G07885	0.720974692	0	0
AT1G07890	686.4306063	718.0434443	714.7611964
AT1G07900	16.1565052	33.51747294	60.99876876
AT1G07902	1.507674983	0.625549335	0.665428069
AT1G07901	0.944021329	2.937628741	4.166536539
AT1G07910	12.13214377	11.42718436	11.7709937
AT1G07920	741.9215035	757.5619607	799.4233642
AT1G07930	739.5634551	720.6977341	770.5969731
AT1G07940	458.1089703	446.9442577	512.1607715
AT1G07950	21.37052366	21.55560028	18.86420676
AT1G07960	28.55115671	28.89806878	27.36106407
AT1G07970	13.5273325	13.41663276	12.84474809
AT1G07980	19.13716878	18.49231147	18.00414481
AT1G07985	44.31188016	41.5103781	23.68556599
AT1G07990	35.61835501	34.77538834	30.49821743
AT1G08000	8.632337091	8.694566832	8.282547732
AT1G08005	0	0	0
AT1G08010	20.54505279	24.066582	21.9854415
AT1G08030	17.45205166	16.81918277	18.03511076
AT1G08035	0.170123985	0.176465331	0.563144956
AT1G08040	29.21453119	30.03532584	29.95319637
AT1G08050	3.596380051	3.67026627	3.136197232
AT1G08060	8.865201657	8.563026079	9.397327528
AT1G08065	0	0	0
AT1G08070	2.221181711	2.061452139	1.612404114
AT1G08080	0	0	0
AT1G08090	0.478942133	0.496794628	0.150990074
AT1G08100	0	0	0
AT1G08110	95.51897279	104.7933511	100.5331874
AT1G08120	0	0	0.304431753
AT1G08125	23.63115733	24.30069473	20.6798901
AT1G08130	39.17688516	37.86277044	43.45929084
AT1G08135	0	0	0
AT1G08140	0	0	0
AT1G08150	0	0	0
AT1G08160	14.16031994	10.13481916	10.15593281
AT1G08165	2.047407084	1.930658064	1.642989924
AT1G08170	0.153982157	0.319443637	0.169904075
AT1G08180	6.030699931	5.942718684	3.327140347
AT1G08190	70.08076984	76.17918599	75.58744824
AT1G08200	205.6989747	233.656062	228.0044581
AT1G08210	16.62397303	16.12078813	16.38064472
AT1G08220	14.79390838	14.43674286	15.03490779
AT1G08230	28.62125002	29.68810275	26.76243232
AT1G08250	9.292999496	13.15205539	9.64562296
AT1G08260	7.90662089	7.605806065	9.068072837
AT1G08270	1.863680817	2.071231324	2.497041829
AT1G08280	13.99539783	13.58740931	16.2032529
AT1G08290	2.820108044	3.241467914	1.513804964
AT1G08300	5.221258505	5.233322363	4.66069928
AT1G08310	2.337455375	2.121510709	1.504504596
AT1G08315	21.22995613	21.27900852	14.34461805
AT1G08320	8.39504682	7.658817788	6.082399322
AT1G08340	13.95164154	7.977981212	4.73669417
AT1G08350	7.048487842	7.615853283	6.805145333
AT1G08360	441.7637109	396.8180661	431.8784036
AT1G08370	37.07564094	36.6263141	35.43617499
AT1G08380	2320.840129	2370.946168	2723.884709
AT1G08390	6.018135973	5.638351938	6.640417609
AT1G08400	5.856183982	7.203356589	6.004252735
AT1G08410	31.47376272	26.8973797	28.61208611
AT1G08420	29.46296765	30.05123493	28.63468191
AT1G08430	4.566540708	4.660358497	5.201265399
AT1G08440	0.319723881	0.33164154	0
AT1G08450	43.10187518	46.80705283	52.89687108
AT1G08460	16.54860642	13.12652303	13.76194382
AT1G08465	14.83517495	18.09646891	17.80963276
AT1G08470	16.73279308	19.64527533	19.17309629
AT1G08480	125.1772282	128.6779309	118.6421279
AT1G08490	39.59299982	42.13661225	38.79401866
AT1G08500	23.02428382	18.29050803	14.99515765
AT1G08510	106.2156689	109.9074271	93.23252996
AT1G08520	103.9409273	100.1061181	114.1458391
AT1G08530	10.42887205	15.02977209	16.59892248
AT1G08540	63.86449419	62.58912655	70.00147406
AT1G08550	38.06517583	33.86003654	37.56050455
AT1G08560	14.17257995	21.29462912	23.11210285
AT1G08570	48.28553437	38.37256119	27.33651496
AT1G08580	97.13482623	90.06666645	105.6874887
AT1G08590	7.177386851	5.843864174	4.300393343
AT1G08600	19.93887474	19.05007729	18.24437969
AT1G08610	18.46722453	16.42906228	21.86410949
AT1G08620	16.56749002	15.9065688	14.0425263
AT1G08630	6.339715758	7.147856192	5.930754658
AT1G08640	100.2025114	104.0283992	113.3663047
AT1G08645	0	0	0
AT1G08650	40.42341556	39.63264743	27.80064931
AT1G08660	37.09860064	35.97178584	35.67623349
AT1G08670	2.856415354	2.834066593	0.685167767
AT1G08680	29.17786193	27.95281898	25.99121845
AT1G08695	0	0	0
AT1G08700	32.06938556	33.94537606	32.85140159
AT1G08710	13.69644739	14.90242697	12.57628162
AT1G08720	13.60172572	14.75212273	12.51494656
AT1G08730	0.353009668	0.112667092	0.269661629
AT1G08750	12.3777759	12.05839615	15.78012384
AT1G08760	15.2667325	14.12801553	13.04687232
AT1G08770	24.02515699	22.85625511	16.6271874
AT1G08780	41.49521378	43.45580637	47.98710625
AT1G08790	0	0	0
AT1G08800	11.61074718	10.43562937	8.954502533
AT1G08810	7.676893269	7.621774797	7.139583397
AT1G08820	36.24324926	36.25554459	29.31079344
AT1G08830	35.73656001	47.19386379	39.24920374
AT1G08840	4.046411356	4.0690807	3.953576267
AT1G08845	11.55482107	14.30091082	12.45983813
AT1G08860	0.067147961	0.208952672	0.148182262
AT1G08880	97.16315994	106.8971938	123.1035895
AT1G08890	81.7747142	86.18193859	94.31235596
AT1G08900	8.212985563	7.637834726	7.73413345
AT1G08910	18.51988767	15.34757016	16.10683625
AT1G08920	57.80080317	72.83255878	46.39700288
AT1G08930	67.71269304	73.75929054	62.40208179
AT1G08940	15.61130081	17.34075995	13.29213806
AT1G08960	11.67353498	12.24548529	14.04493807
AT1G08970	51.55059885	49.58914002	50.68517458
AT1G08980	53.80741534	50.76513799	47.01061061
AT1G08985	0	0	0
AT1G08990	6.902444475	6.691338355	3.843671827
AT1G09000	3.242933374	2.846303495	2.821317326
AT1G09010	35.37190123	35.62267388	31.95660641
AT1G09020	33.74221472	33.31320602	33.8348902
AT1G09030	0	0	0
AT1G09040	4.831063826	3.933979845	4.533501737
AT1G09050	4.351000169	4.745821338	5.097860972
AT1G09060	25.50971069	24.41081793	24.08390267
AT1G09070	176.5419813	193.9438591	137.1415761
AT1G09080	0.611725821	0.14100618	0.299990631
AT1G09090	7.005190485	4.936651927	1.711118347
AT1G09100	45.39664773	53.2821087	51.24101777
AT1G09130	159.0932975	157.328561	176.7271538
AT1G09140	87.5190625	90.31645809	69.93631311
AT1G09150	42.2708314	42.364336	47.9555303
AT1G09155	5.297136798	4.639873268	1.948288785
AT1G09157	0	0	0
AT1G09160	28.14703668	32.76007019	36.30661997
AT1G09170	2.719930116	2.134071676	1.346680539
AT1G09176	1.823166017	0.840499668	0.894081473
AT1G09180	3.919545817	4.268928604	7.135971162
AT1G09190	7.696054925	7.054677199	6.81321658
AT1G09195	4.66073619	3.65051395	5.195137385
AT1G09200	82.04830405	86.2832316	115.3555268
AT1G09210	128.0296224	147.9812126	152.20163
AT1G09220	2.500670231	3.667212953	3.615558722
AT1G09230	21.67774798	22.22732546	22.08635736
AT1G09240	10.19179692	15.6973647	8.973793148
AT1G09245	0	0	0
AT1G09250	30.63778314	26.19214437	21.54652986
AT1G09260	0	0	0
AT1G09270	62.58199169	62.85394094	57.7268766
AT1G09280	20.2974199	18.07898095	17.60860229
AT1G09290	22.14602019	22.74739742	18.8335554
AT1G09300	14.27375045	15.65371171	15.61090774
AT1G09310	2179.23458	2808.690898	3178.376467
AT1G09320	12.44070891	13.32985536	11.9169255
AT1G09330	31.92258533	36.87722293	38.7730609
AT1G09340	130.8781628	120.6800688	119.0960097
AT1G09350	1.588227346	0.775260366	0.515426981
AT1G09360	0	0	0
AT1G09370	0	0	0
AT1G09380	0.616116297	0.639081938	0.3884705
AT1G09390	10.79889819	10.00127275	12.66023544
AT1G09400	0.357291932	0.092652483	0.394236296
AT1G09410	2.335710115	2.357292993	1.880677714
AT1G09415	18.30248375	19.67090024	14.84209371
AT1G09420	7.959987847	7.724005169	7.083112116
AT1G09430	61.29549113	58.8060673	53.44578907
AT1G09440	6.814185705	6.473663336	5.270172705
AT1G09450	2.358126749	2.2421901	1.87919301
AT1G09460	8.768580108	7.051511282	6.957490755
AT1G09470	5.022217786	3.280005304	3.899588448
AT1G09480	2.399981717	2.376284276	0.722220646
AT1G09483	0	0	0
AT1G09490	36.47937381	40.40160668	35.8900564
AT1G09500	82.95116886	107.4569685	74.93939955
AT1G09510	0.914147236	1.354602765	0.576383445
AT1G09520	35.61076321	39.39208195	41.07899721
AT1G09530	53.33959762	62.16243642	59.54737992
AT1G09540	1.019761166	0.76928917	0.511457069
AT1G09550	0	0	0
AT1G09560	170.0969483	144.6907848	106.6363395
AT1G09570	47.67409299	46.37326591	42.7813874
AT1G09575	2.268233619	2.049196948	2.341302257
AT1G09580	15.06461118	11.37692814	16.3306885
AT1G09590	400.3440729	388.8079654	448.6850981
AT1G09600	0.978432429	0.53161604	0.411277478
AT1G09610	1.468833187	1.01572248	1.350593412
AT1G09620	111.4714089	102.8999229	115.9716804
AT1G09625	0	0	0
AT1G09630	17.17894258	18.23049931	22.74631613
AT1G09640	310.1284347	292.8002357	296.3465138
AT1G09645	28.55501758	28.93057822	30.40853305
AT1G09650	0.616074583	0.497030076	0.604246531
AT1G09660	42.08399302	39.08323455	38.78245196
AT1G09665	0	0	0
AT1G09680	3.037835367	3.079454985	3.885215656
AT1G09690	641.3045061	604.2289595	674.029827
AT1G09700	20.07378245	22.06637403	25.94395717
AT1G09710	5.23227997	7.825427193	6.176091862
AT1G09720	0	0	0
AT1G09730	22.29509443	21.73247495	20.47719477
AT1G09740	53.03587489	45.65781408	28.96286525
AT1G09750	212.6255493	189.5999204	247.8415941
AT1G09760	63.3573172	65.08945967	62.67661393
AT1G09770	98.06608065	93.99401845	87.38200052
AT1G09780	196.1557239	187.2357297	188.1474173
AT1G09790	0	0	0
AT1G09794	8.597337104	7.580131304	9.249153098
AT1G09795	100.513986	89.73331908	102.0767097
AT1G09800	12.8696574	12.07395422	10.1302171
AT1G09810	9.313851863	8.563180604	12.61257629
AT1G09812	0.418248832	0.578451991	2.307481022
AT1G09815	44.96194149	44.5742675	52.02575118
AT1G09820	5.105318034	5.697816819	5.276680838
AT1G09830	38.25054581	41.62506822	43.78115085
AT1G09840	29.34539987	29.62753197	23.86849797
AT1G09850	41.38498984	42.07247738	43.48109064
AT1G09860	0.103463656	0.107320248	0
AT1G09870	31.49450469	33.2762428	32.40739304
AT1G09880	0.426062724	0.568213903	0.067159723
AT1G09890	2.687458383	2.009688896	1.861960455
AT1G09900	26.60438073	27.92954203	30.77428928
AT1G09910	8.309831764	7.380514927	7.449875203
AT1G09920	43.13917652	44.74718275	32.97871008
AT1G09930	0	0	0
AT1G09932	1.501406064	1.45354603	1.214878897
AT1G09935	0	0	0
AT1G09940	19.55552407	19.87604144	16.43661751
AT1G09950	3.467313149	4.720480692	7.053886972
AT1G09960	10.55413291	12.36666172	10.78281614
AT1G09970	167.0358896	185.8789076	156.7566732
AT1G09980	20.63941316	20.01801863	22.23559247
AT1G09995	4.907350546	6.741170086	9.512443957
AT1G10000	1.741495263	0.79030404	0.840685877
AT1G10010	0	0	0
AT1G10020	17.22010071	14.60805124	17.38046457
AT1G10030	23.58126749	18.18426899	21.22651214
AT1G10040	3.254879174	2.110127687	3.05272156
AT1G10050	6.610661335	5.940138585	5.852331857
AT1G10060	20.89419424	29.75740342	30.55659446
AT1G10070	7.749380568	9.491961359	6.640417609
AT1G10090	39.01241134	40.46659302	41.40334608
AT1G10095	4.043987671	4.142939945	3.856170613
AT1G10100	0	0	0
AT1G10110	2.521051869	1.307511847	0.579527355
AT1G10120	18.13422405	13.18036874	15.57063439
AT1G10130	26.76997665	27.04713185	29.08705846
AT1G10140	43.01287031	40.81365413	21.16843786
AT1G10150	14.87301445	12.86991975	12.37399405
AT1G10155	0.549183511	0.126589832	0.134659926
AT1G10170	61.78563603	52.83221766	37.77577414
AT1G10180	20.13340035	18.61388393	19.92125283
AT1G10190	0	0	0
AT1G10200	119.9598317	132.0580887	131.2524384
AT1G10210	6.16754352	5.727938463	5.143521087
AT1G10220	0.481450878	0.499396886	0.796850113
AT1G10225	0.53994491	0	0
AT1G10230	24.52674283	23.87054298	25.05817966
AT1G10240	6.933708371	6.39890821	7.875680609
AT1G10250	0	0	0
AT1G10270	25.04739544	26.47031828	27.68937036
AT1G10280	6.745808875	6.764015943	6.616295697
AT1G10290	59.61085436	56.85330444	58.81951412
AT1G10300	2.379711433	2.811250205	0.875258705
AT1G10310	23.48335576	29.20424097	28.27982045
AT1G10320	12.06217869	14.31762058	11.11405237
AT1G10330	2.140471042	3.571717419	2.977919237
AT1G10340	0	0.146737577	0
AT1G10350	14.27931422	17.99606178	15.28313613
AT1G10360	27.52499125	24.43022094	20.50832315
AT1G10370	148.2951713	191.0193089	219.1337811
AT1G10380	13.13877317	13.15530647	12.28246542
AT1G10385	0.178978022	0.061883133	0
AT1G10390	64.55790352	59.57965945	60.82793895
AT1G10395	0	0	0
AT1G10400	0.461159845	0.191339803	0.101768852
AT1G10410	52.63052478	62.61484682	43.64115987
AT1G10417	0.805027014	0.556689515	0.88826766
AT1G10430	24.96802146	25.02448291	24.29491957
AT1G10450	19.0673615	20.48445501	19.7240127
AT1G10455	0	0	0
AT1G10460	0.977381481	1.013813227	0.479308339
AT1G10470	25.39143029	22.91182473	19.89278034
AT1G10480	5.568588467	6.498176347	4.128259622
AT1G10490	28.21785454	24.87343563	25.76174368
AT1G10500	124.3369602	134.8018245	136.2538519
AT1G10510	37.95624363	40.97377241	43.43759686
AT1G10520	2.612524143	2.477627961	3.129747214
AT1G10522	43.89240175	45.28566575	49.85156299
AT1G10530	5.354814373	4.653698436	2.395341021
AT1G10540	0.945345342	0.980582946	0.745067894
AT1G10550	3.108705999	3.100560136	2.37471888
AT1G10560	5.176487818	4.785805763	4.532143222
AT1G10570	14.97547366	13.73441396	14.41858491
AT1G10580	61.97609796	58.13772229	55.88488253
AT1G10585	108.9162467	105.4987251	56.69060695
AT1G10586	0.178535554	0.18519044	0
AT1G10588	0	0	0
AT1G10590	167.3638138	171.6329641	154.3746023
AT1G10600	21.33099775	20.58498553	25.2931116
AT1G10610	3.880350359	3.87591613	3.567985581
AT1G10620	0	0	0
AT1G10630	86.85065034	88.55922912	90.13931308
AT1G10640	11.2255386	13.97276261	15.83941346
AT1G10650	15.97805213	17.64025145	11.69528096
AT1G10657	1.656367699	2.061730263	2.558693024
AT1G10660	22.49338501	23.0122085	21.58932573
AT1G10670	206.9488705	233.8461173	233.3133681
AT1G10680	0.036036742	0.074760013	0
AT1G10690	5.130639064	4.192998612	6.862003126
AT1G10700	28.43013971	32.12289284	28.56896715
AT1G10710	0.10221887	0.212058126	0.225576819
AT1G10715	0	0	0
AT1G10717	0	0	0
AT1G10720	18.91887324	21.02579074	18.59463115
AT1G10730	6.824962994	8.478771305	7.267973558
AT1G10740	18.96131993	18.2135462	15.40554461
AT1G10745	0	0	0
AT1G10747	0	0	0
AT1G10750	2.388520892	1.894599081	2.092894266
AT1G10760	222.5277421	215.6918931	238.4542342
AT1G10770	1.980652346	1.580369892	1.513006544
AT1G10780	4.13353533	4.287612229	5.262631457
AT1G10790	1.043795941	0.541351638	0.86379416
AT1G10800	2.475022873	2.383901903	2.340808166
AT1G10810	1.691905058	1.016035588	0.884297289
AT1G10820	22.13192651	20.46758929	21.67432307
AT1G10830	20.80969909	22.0366397	22.88143899
AT1G10840	107.9231157	97.85360499	100.6251642
AT1G10850	16.12860441	14.68226845	16.99946908
AT1G10865	33.84257217	38.23833896	34.89692266
AT1G10870	19.12543212	17.29902349	16.9949671
AT1G10875	0	0	0
AT1G10880	0	0	0
AT1G10890	38.08716076	34.96890444	31.16411578
AT1G10900	22.67672288	19.55711266	21.60949459
AT1G10910	26.03401043	23.36684195	25.18439863
AT1G10920	4.143130247	4.382665088	3.258915543
AT1G10930	11.11316248	10.37466353	13.8049486
AT1G10940	52.92227479	57.99197947	56.58253516
