gene	Control_1	Control_2	Control_3
AT3G46000	63.98253127	55.94065178	60.50330953
AT3G46010	237.3324021	245.1835548	255.3155621
AT3G46020	19.77503487	21.34029597	20.06781841
AT3G46030	193.0577435	210.9518652	187.6008219
AT3G46040	284.6036044	306.1634563	312.3086428
AT3G46050	0	0	0
AT3G46060	76.44522784	73.90236598	78.28345813
AT3G46070	0.305973371	0	0
AT3G46080	11.3829101	12.76465272	43.04046145
AT3G46086	0	0	0
AT3G46090	7.198763318	10.65255399	27.82989013
AT3G46100	37.51240267	43.26555632	42.35324758
AT3G46110	3.61233	5.71173359	5.818751001
AT3G46120	0	0	0
AT3G46130	14.58264162	8.959838126	11.98532576
AT3G46140	0	0	0
AT3G46150	0	0.607454184	0.707240798
AT3G46160	0	0.330707925	0.128344459
AT3G46170	0.49829949	0.31023553	0
AT3G46180	10.63601664	6.48390615	7.709636054
AT3G46190	0	0	0
AT3G46200	4.235125512	2.966332975	3.517568849
AT3G46210	41.08838268	41.91498863	44.58038392
AT3G46220	13.1500121	12.81249611	13.84015259
AT3G46230	31.39286786	156.8799027	105.5853932
AT3G46240	0	0	0
AT3G46260	0	0	0
AT3G46270	1.056998918	0.501390755	1.021570041
AT3G46280	31.69218292	54.37038607	61.77032401
AT3G46290	32.54843355	32.0951027	33.27231688
AT3G46300	0.161818906	0.134328786	0
AT3G46310	0	0	0
AT3G46320	66.78296424	86.39385081	73.26037266
AT3G46330	0.524788831	0.174254661	0.60863852
AT3G46340	0	0.095632237	0.167012643
AT3G46350	0	0	0
AT3G46355	0	0	0
AT3G46360	0	0	0
AT3G46370	2.173095219	2.127706935	1.507876546
AT3G46380	0	0	0
AT3G46390	0	0	0
AT3G46400	0.327463851	0	0.052747966
AT3G46410	0	0	0
AT3G46420	0	0	0
AT3G46430	129.8448461	125.0687738	129.1991933
AT3G46440	35.37351969	26.51038597	29.46626047
AT3G46450	16.56268304	18.12104221	20.16010971
AT3G46460	26.45599097	22.35376549	25.79752607
AT3G46470	0	0	0
AT3G46480	0.17596899	0	0.340141594
AT3G46490	8.837649459	10.04753013	10.11973285
AT3G46500	2.526250096	0.908737121	0.813858107
AT3G46510	41.43719856	34.44573872	39.09875029
AT3G46520	0	0.098823604	0
AT3G46530	22.4801915	22.08037385	22.15834834
AT3G46540	30.67982005	35.43694546	37.0870226
AT3G46550	26.65277444	31.3833873	25.12533903
AT3G46560	149.3235161	152.770503	155.9229884
AT3G46565	0	0	0
AT3G46570	0	0	0
AT3G46580	11.49687938	10.47163263	11.42017618
AT3G46590	23.00725515	13.66186991	15.41918619
AT3G46600	33.68701276	34.96892545	35.29758325
AT3G46610	22.84605259	23.45798565	19.22140968
AT3G46613	0	0	0
AT3G46616	0.218918186	0	0
AT3G46617	0	0	0
AT3G46620	19.39018382	15.76357562	18.66281747
AT3G46630	49.4594875	50.29257333	48.50293352
AT3G46640	43.24936724	38.99651103	40.90871491
AT3G46650	0.881203308	0.365751361	0.212916703
AT3G46660	12.47797653	14.21572675	27.27995261
AT3G46666	1.06056986	0	1.025021291
AT3G46670	14.0470396	22.79478841	21.89710611
AT3G46680	0.348809643	0	0.449490818
AT3G46690	4.942416764	1.485492602	3.459029504
AT3G46700	26.54606939	11.37361026	12.49709537
AT3G46710	0.207830969	0.12939317	0.251081018
AT3G46720	4.671557717	2.538290699	2.873165741
AT3G46730	0.759410648	0.339446393	0.56458188
AT3G46735	0.394713343	0	0.254322131
AT3G46740	160.4183223	162.5209404	164.1552086
AT3G46750	0	0	0
AT3G46760	0.234800807	0.194912375	0.113465334
AT3G46770	0.24855794	0	0.120113342
AT3G46780	261.4950146	274.1517276	245.8160443
AT3G46790	22.03474023	22.25825146	22.57907365
AT3G46800	0.072167512	0.179722652	0
AT3G46810	1.574234911	0.490050273	0.760734565
AT3G46820	32.50462008	29.32898916	28.59231059
AT3G46830	49.21218015	48.06107798	48.1844025
AT3G46840	0	0	0
AT3G46845	26.4450789	21.42142612	18.75677548
AT3G46850	0	0	0
AT3G46860	0	0	0
AT3G46870	17.06406886	23.12259057	17.82602975
AT3G46880	0.90382537	2.751032913	4.367653103
AT3G46890	1.394353268	1.653539626	1.540133514
AT3G46900	23.22530298	8.354554835	11.03635748
AT3G46910	0	0	0
AT3G46920	9.737880574	8.867021511	9.038340241
AT3G46930	8.54274944	8.763467356	11.74692542
AT3G46940	37.75774485	47.76134617	41.01024474
AT3G46950	14.17107515	14.78627271	16.83476975
AT3G46960	15.29145476	15.18608439	17.17457827
AT3G46970	161.0271789	185.5361236	176.4602626
AT3G46980	15.63005147	14.32737095	16.68093088
AT3G46990	8.52329185	10.89476815	9.476890747
AT3G47000	24.76650926	18.0439129	18.90719089
AT3G47010	4.965859428	2.987137151	4.034288292
AT3G47020	0	0	0
AT3G47030	1.382477243	0.882784028	0.616679476
AT3G47040	1.189653931	0.290456805	0.676340397
AT3G47050	0.150565313	0.187480464	0.218277915
AT3G47060	11.40552166	11.44424399	12.46801912
AT3G47070	112.2941026	125.3927459	115.0393423
AT3G47080	17.66479703	20.8286748	18.81481433
AT3G47090	1.054374943	0.723037245	1.019034017
AT3G47100	0.292298583	0.970569255	1.13000485
AT3G47110	1.470884036	1.186121383	1.787132168
AT3G47120	28.62934118	28.964485	26.13252508
AT3G47130	0.119092822	0	0
AT3G47140	0	0	0
AT3G47150	0	0	0
AT3G47160	24.86637725	17.17069531	17.60969023
AT3G47170	0	0	0
AT3G47180	1.3448597	0.956907632	3.156613915
AT3G47190	0	0	0
AT3G47200	4.789597077	1.046297558	1.380596129
AT3G47210	3.681299375	2.210660362	2.119604906
AT3G47220	2.472405515	0.942989222	0.968730211
AT3G47250	46.08740175	47.25261162	49.4200809
AT3G47290	26.24078664	30.0076325	28.66922596
AT3G47295	25.25078502	22.37742365	23.74484104
AT3G47300	7.681233625	7.208025502	8.069316548
AT3G47340	16.46239247	4.602693185	10.55182151
AT3G47341	0	0	0
AT3G47350	101.8309917	93.18498759	94.1666009
AT3G47360	6.540180804	4.323189559	5.384525425
AT3G47370	326.8653	383.021558	360.420014
AT3G47380	14.32737377	11.76126177	12.9240007
AT3G47390	14.75515669	14.99387925	17.51839468
AT3G47400	2.059513355	1.526463479	1.492861375
AT3G47410	0	0	0
AT3G47420	25.50670514	20.89436293	26.54805144
AT3G47430	6.901144946	7.922759555	7.663208756
AT3G47440	0	0	0
AT3G47450	64.42504997	72.59997407	68.60309601
AT3G47460	4.415476809	4.281667357	5.287139944
AT3G47470	2757.84526	2611.210531	2309.28511
AT3G47480	2.180060268	5.429121772	5.618635226
AT3G47490	11.61265149	11.03229677	11.6598805
AT3G47500	27.26222735	23.59096282	23.31437901
AT3G47510	15.85498377	19.55423946	20.79624727
AT3G47520	129.5379728	154.4124855	147.1427933
AT3G47530	6.34753444	8.912108031	8.937080295
AT3G47540	7.859775458	7.963778034	9.607121499
AT3G47550	22.89258744	23.20925219	28.47267749
AT3G47560	22.00789286	18.8991185	21.27022425
AT3G47570	10.61682995	12.08019165	13.93192204
AT3G47580	1.588329624	1.357280443	1.219043179
AT3G47590	17.2183104	11.6190122	11.70250776
AT3G47600	12.75594103	14.78325506	13.92947139
AT3G47610	25.3482784	19.26157985	23.46216436
AT3G47620	53.76362655	49.01394411	47.78003584
AT3G47630	9.440337352	8.893912134	8.689440636
AT3G47640	5.43991934	5.268404088	4.709917327
AT3G47650	253.4248033	256.1493136	250.9450804
AT3G47660	0.219961238	0.073037513	0.085035399
AT3G47670	36.80641898	31.14810009	33.21966813
AT3G47675	13.26459205	7.748605722	12.58257748
AT3G47680	27.75007457	21.92758295	26.35911374
AT3G47690	8.62831082	11.18529907	12.79424166
AT3G47700	6.887985138	6.493140803	6.375030151
AT3G47710	3.929887729	1.727084393	1.340528581
AT3G47720	7.060243374	3.558364149	3.289947855
AT3G47730	33.92121291	26.40336435	32.9146705
AT3G47740	0.456881971	0.294984624	0.245315574
AT3G47750	4.978921162	4.00526446	5.258513413
AT3G47760	0.266492936	0.044244116	0.257560528
AT3G47770	0.821549805	0.160466653	0.420359717
AT3G47780	5.788687917	3.971317358	6.519397838
AT3G47790	3.858562391	1.190882053	1.816804205
AT3G47800	83.461728	90.84980047	100.0194569
AT3G47810	59.39191217	54.95537771	60.63810165
AT3G47820	6.139117085	5.284939398	6.812357824
AT3G47830	2.433555648	1.641362396	3.527980258
AT3G47833	35.18801503	38.23325192	43.44550337
AT3G47836	95.02180044	95.0320654	104.0608392
AT3G47840	3.365567494	3.388247529	3.529589738
AT3G47850	25.13524032	30.42843896	30.61898463
AT3G47860	73.61413795	78.75101294	74.93355346
AT3G47870	0.099281682	0	0.095953922
AT3G47890	19.97782088	19.96994109	20.4016567
AT3G47910	32.91734166	31.91854901	36.75254398
AT3G47920	0	0	0
AT3G47930	35.93690366	35.78779548	38.50364661
AT3G47940	8.024024238	8.157715425	8.190750261
AT3G47950	1.712857295	1.30338419	1.195599251
AT3G47960	44.84695409	56.07434717	59.54703128
AT3G47965	12.02791872	11.98151012	13.94971504
AT3G47980	18.39337693	9.554629833	11.99665465
AT3G47990	18.95330859	14.51333489	17.79465252
AT3G48000	194.3713892	208.4420987	223.7990031
AT3G48010	0.129295172	0.053665125	0.124961409
AT3G48020	3.929019757	1.4676975	2.088528989
AT3G48030	11.82251537	14.99888118	12.28860201
AT3G48040	13.46507813	10.3259767	10.28706008
AT3G48050	34.45944206	31.62340416	34.27197741
AT3G48060	14.39149118	14.62514739	15.12339946
AT3G48070	19.52185656	18.82691336	19.97736969
AT3G48080	2.742001269	0.859891958	1.236710471
AT3G48090	14.09048753	12.76939656	12.90458008
AT3G48100	14.83042378	11.68197236	12.24087495
AT3G48110	50.15560261	51.49892203	52.25952044
AT3G48120	10.42292846	10.40331318	14.99042995
AT3G48131	0	0	0
AT3G48140	613.9832006	586.688948	605.6117879
AT3G48150	11.97004494	15.43713971	13.22151839
AT3G48160	4.132815674	3.705182631	4.233947872
AT3G48170	55.88419084	50.00284527	52.8304748
AT3G48180	6.454125794	3.428919014	3.992188187
AT3G48185	7.357703405	5.972033949	6.320964629
AT3G48187	3.706359842	4.204845198	4.358256604
AT3G48190	6.482398233	4.63154173	6.452137308
AT3G48195	12.52123718	9.844981805	11.50788503
AT3G48200	16.57124132	15.51558493	15.64333991
AT3G48205	0	0	0
AT3G48208	0	0	0
AT3G48209	0	0	0
AT3G48210	8.726377765	8.435961205	8.540641864
AT3G48220	0	0	0
AT3G48230	0.472784155	0.078493327	0.09138744
AT3G48231	0	0	0
AT3G48240	1.007796721	0.836590193	0.365256383
AT3G48250	12.28037126	17.38698887	16.62830409
AT3G48260	3.129099022	2.416298981	2.81322487
AT3G48270	0	0	0
AT3G48280	5.564201851	4.693443179	4.770539343
AT3G48290	0.535714469	0.50823568	0.073965456
AT3G48300	0.942728765	0.782576111	0.911130037
AT3G48298	0	0	0
AT3G48310	6.575305298	7.137749784	9.858260625
AT3G48320	7.156722802	6.342338188	10.74914503
AT3G48330	23.00659347	17.96872454	18.88817799
AT3G48340	22.22677988	12.16449841	7.889324274
AT3G48343	0	0	0
AT3G48344	0	0	0
AT3G48346	0.518890378	0	0
AT3G48350	12.07417995	15.71605466	14.09672358
AT3G48360	145.7739728	94.48286338	100.171505
AT3G48380	23.59279947	20.66968009	20.6747064
AT3G48390	1.99193324	1.818893589	1.668477973
AT3G48410	5.095959518	3.537362297	3.736321662
AT3G48400	0	0	0
AT3G48420	65.1573153	72.05002726	63.44594404
AT3G48425	10.9298186	13.52554902	13.30214607
AT3G48430	21.79696622	20.75654229	20.78168688
AT3G48440	7.840297473	9.138017271	10.10333802
AT3G48450	6.319565347	2.268534016	4.622076421
AT3G48460	24.88459038	26.45236376	24.70345431
AT3G48470	4.491310004	4.497042459	4.385518823
AT3G48475	0	0	0
AT3G48480	2.443477484	1.44883902	1.237016058
AT3G48490	4.595258007	5.822293919	3.038738004
AT3G48500	96.47926293	96.87709488	94.44088997
AT3G48510	1.903367089	0.842676944	0.981103645
AT3G48520	2.695017272	4.067604241	6.235457304
AT3G48530	81.52112275	39.24183899	54.26627778
AT3G48540	4.776231625	4.865934866	5.455438352
AT3G48550	6.878212621	5.563324782	7.159025108
AT3G48560	399.0597228	432.4635499	420.3659266
AT3G48570	26.13109612	29.36521584	29.03491794
AT3G48580	0.625854622	0.415626547	2.056581793
AT3G48590	25.60616411	21.01595525	21.67187873
AT3G48600	3.811496098	3.020173701	1.674427716
AT3G48610	54.77154438	70.85742011	66.83799457
AT3G48620	0	0.231231451	0
AT3G48630	0	0	0
AT3G48640	0.135314086	0.336979972	0.653892893
AT3G48660	6.394843453	4.82588602	5.618635226
AT3G48670	22.42347704	17.62898275	20.04196027
AT3G48675	0	0	0
AT3G48680	55.60503845	55.51960696	52.23799671
AT3G48690	88.44920717	98.62828451	103.9849185
AT3G48700	1.911091793	3.91319816	3.447798889
AT3G48710	17.39917357	19.07265138	20.48100335
AT3G48720	29.2774455	29.36115882	25.35200908
AT3G48730	174.5818822	194.9706946	180.537873
AT3G48740	169.8655179	166.8427443	186.5937821
AT3G48750	61.36164298	61.976739	66.18669835
AT3G48760	53.99507424	46.9404089	52.10569689
AT3G48770	0.271692798	0.225537081	0.143228782
AT3G48780	31.87984236	31.02355298	41.75667543
AT3G48790	1.594169071	0.407184133	1.185180868
AT3G48800	18.29446437	23.63352871	19.45985249
AT3G48810	3.813396958	4.799411723	5.052808716
AT3G48820	16.94797683	17.09902804	16.04391022
AT3G48830	14.69417246	12.69145349	15.59718545
AT3G48835	1.37990628	1.336399205	1.778205434
AT3G48840	0.194022669	0.161061709	0.187519346
AT3G48850	7.241231392	6.453067398	15.74666358
AT3G48860	20.69761803	17.9926073	20.77654927
AT3G48870	174.5245844	214.8161349	196.1940609
AT3G48880	15.36276306	13.0991388	15.58686052
AT3G48890	85.93729803	78.65194028	89.73804707
AT3G48900	0.921651495	0.941636297	0.75371936
AT3G48920	2.192599645	0.963591046	1.371187068
AT3G48930	789.6013658	871.1459023	830.3945933
AT3G48940	1.19299715	0.990328401	0.329431381
AT3G48950	0	0	0
AT3G48960	0	0.209821131	0
AT3G48970	6.669872775	6.890216867	7.019314829
AT3G48980	5.271190499	5.712732611	6.08510774
AT3G48990	413.7503034	434.9014877	454.1453843
AT3G49000	14.97080803	14.8369576	15.05958288
AT3G49010	731.2066814	856.6497151	811.6167935
AT3G49020	0	0	0
AT3G49030	0	0	0
AT3G49040	0	0	0
AT3G49045	0	0	0
AT3G49050	11.86803541	11.75868325	13.81362026
AT3G49055	0.209285786	0.260597845	0.303406302
AT3G49060	10.62262104	9.463250495	9.223217715
AT3G49070	3.095943576	2.569998472	2.792694432
AT3G49080	79.45986372	91.41583523	86.33163469
AT3G49100	22.04555327	19.27643236	21.4486665
AT3G49110	13.03857132	19.31587861	30.04982546
AT3G49115	0	0	0
AT3G49120	76.62582398	52.05108075	58.10968272
AT3G49130	0	0	0
AT3G49140	59.8182507	59.31518115	57.58681806
AT3G49142	3.443185316	2.733978346	4.123547741
AT3G49150	0	0	0
AT3G49155	0	0	0
AT3G49160	7.5978986	12.95655327	13.94644354
AT3G49170	9.569573102	12.20644181	10.88427813
AT3G49180	31.91261733	39.00338608	41.7937158
AT3G49190	1.090661304	0.754481312	0.790578089
AT3G49200	0	0	0
AT3G49210	8.133606673	6.98876039	8.274717333
AT3G49220	57.10662395	68.12865773	66.89422869
AT3G49230	0	0.139059683	0
AT3G49250	10.19447302	11.06162101	10.22178858
AT3G49240	76.97760732	81.96691025	77.77914569
AT3G49260	45.18670374	44.19719073	41.07700182
AT3G49270	0	0	0
AT3G49290	13.73886952	12.44846685	15.88196605
AT3G49300	0	0	0
AT3G49305	0	0	0
AT3G49307	0	0	0
AT3G49310	23.80090148	19.10858576	20.73640195
AT3G49320	39.43065528	43.88259089	41.14516107
AT3G49330	1.520644837	1.262314642	1.30637805
AT3G49340	0	0	0
AT3G49350	12.26656066	12.50592845	13.81212301
AT3G49360	14.53119648	13.88337865	16.56147938
AT3G49370	3.08849815	2.278949235	3.515639269
AT3G49380	0.937800384	0.875795596	0.56647928
AT3G49390	18.27572492	16.37323895	16.86331161
AT3G49400	4.580383921	3.761374607	3.950850813
AT3G49410	6.466695627	7.970845448	8.838302603
AT3G49420	13.4301039	16.62331556	18.65867634
AT3G49430	80.36724979	88.10043241	88.72630255
AT3G49440	0	0	0
AT3G49450	0	0	0
AT3G49460	0	0	0
AT3G49470	106.5270447	110.0863473	104.3572
AT3G49480	0.232539762	0	0.224745409
AT3G49490	31.62340297	24.54545475	29.06190634
AT3G49500	20.18008102	19.09710716	18.65260811
AT3G49510	1.883034062	0.893223119	0.649970656
AT3G49520	0	0	0
AT3G49530	23.79215316	22.53389301	30.09370749
AT3G49540	0.177160654	0.294128493	1.8834477
AT3G49550	11.17116528	7.072921006	12.07769357
AT3G49551	0.934311543	0.775588825	0
AT3G49560	131.2513546	141.4491971	143.419442
AT3G49570	2.742656466	4.903722891	5.097552121
AT3G49580	3.720373731	4.706055893	5.479120582
AT3G49590	12.64584788	8.109478569	7.935598206
AT3G49600	18.02594003	17.75906567	19.75740181
AT3G49601	69.98176659	69.04261301	66.64456825
AT3G49610	0	0	0
AT3G49620	24.79995738	28.88942301	90.5484348
AT3G49630	0.593919122	0.21129555	0.574011923
AT3G49640	15.56227638	12.47305925	14.60845159
AT3G49645	14.88254476	14.28462262	18.99098706
AT3G49650	3.970103585	3.858327132	4.304962956
AT3G49660	13.29697906	15.1877088	16.32982964
AT3G49670	55.10496478	60.87115084	59.18482592
AT3G49680	208.3605348	247.6645806	235.7326775
AT3G49690	1.545860917	0.59226783	1.034339667
AT3G49700	0.547295465	0.090863963	0.317370609
AT3G49710	10.43530234	7.820341611	8.194491542
AT3G49720	148.4730306	154.3477292	154.4789446
AT3G49725	13.33061584	14.0452875	12.45905487
AT3G49730	6.940830362	6.492461412	6.380956528
AT3G49740	0	0	0
AT3G49744	0	0	0
AT3G49750	4.564391127	2.946986939	4.043783511
AT3G49760	3.156824701	1.601439271	0.508502182
AT3G49770	0	0	0
AT3G49780	27.81767524	10.31599265	13.67360924
AT3G49790	11.74882779	6.697000509	8.402719448
AT3G49796	0	0	0
AT3G49800	28.84700518	24.70662183	24.16275394
AT3G49810	14.21194714	12.32299194	11.51119952
AT3G49820	0.789757682	0.655592063	0.763286295
AT3G49830	1.573577336	0.73476836	1.330729396
AT3G49840	3.811104794	4.046550389	5.482214382
AT3G49845	4.165878199	2.840640017	2.15691684
AT3G49850	12.46366962	14.54950748	13.55164625
AT3G49860	7.207546192	4.487335342	4.837472931
AT3G49870	53.934439	46.94778134	48.03445954
AT3G49880	11.97013703	12.29446964	10.98066755
AT3G49890	18.97841557	18.71566342	19.8593216
AT3G49900	5.182370464	6.489425912	6.876303995
AT3G49910	881.1494451	965.9323548	916.0298668
AT3G49920	2.969595608	3.169433251	3.177566003
AT3G49930	2.613652273	1.687497609	0.84201564
AT3G49940	146.2461197	128.4606194	134.3240655
AT3G49950	0.6411069	2.217476558	1.342505762
AT3G49960	29.68990001	12.46256647	11.15305108
AT3G49970	1.306826137	2.169639783	2.31554301
AT3G49980	0.700212666	0.775012179	0.338371341
AT3G49990	82.51839552	96.72579756	92.5980273
AT3G50000	71.37453807	63.45780331	63.8901808
AT3G50010	5.33109296	3.620811433	4.8011032
AT3G50020	0	0	0
AT3G50030	0.189113662	0.23547998	0
AT3G50040	3.946719899	4.231814142	4.529638352
AT3G50050	4.758443715	4.430483642	5.220427977
AT3G50060	7.026891934	8.560336189	8.643551633
AT3G50070	25.85166672	25.26295996	24.35262537
AT3G50080	13.29100639	13.74061365	15.20971853
AT3G50090	0	0	0
AT3G50100	12.22004252	13.46713696	13.2358454
AT3G50110	5.027327593	6.54328318	6.298470093
AT3G50120	1.519826846	1.822362553	1.958512978
AT3G50123	0	0	0
AT3G50130	1.589724119	0.902924303	0.242595657
AT3G50140	2.326411306	2.158395404	2.975868265
AT3G50150	0.340856329	0.212213229	0.164715691
AT3G50160	0	0	0
AT3G50170	0.159516605	0	0.077084935
AT3G50180	0	0	0.085756445
AT3G50190	2.219961538	1.409222956	1.703820749
AT3G50200	0.625355933	0.77867882	0.453296268
AT3G50210	29.91306937	22.46230584	22.88316892
AT3G50220	1.014127102	2.61907382	1.960270438
AT3G50230	1.222351703	0.358128051	0.486450782
AT3G50240	12.99620823	9.877205037	9.420447425
AT3G50250	0	0	0
AT3G50260	9.881140038	6.99230544	13.15073756
AT3G50270	17.24681227	15.30688687	14.80679499
AT3G50280	1.352363636	0.823255685	1.394170257
AT3G50290	0.297093387	0.164415044	0.095711767
AT3G50300	5.609264699	2.683321239	2.664682848
AT3G50310	5.857687852	6.933667612	8.91138068
AT3G50320	0	0	0
AT3G50330	0	0.091566355	0.319823931
AT3G50340	28.70059926	33.80462877	36.1665549
AT3G50350	17.35806021	16.50288811	19.07043393
AT3G50360	49.04203953	47.02145352	49.12704134
AT3G50370	54.86401163	47.54221579	53.39572021
AT3G50373	0	0	0
AT3G50380	8.061856153	7.147367707	7.994218441
AT3G50390	0.375512773	0.389649888	0.09073155
AT3G50400	3.605785253	0.748306806	1.524654785
AT3G50410	6.027225447	6.387202085	7.064607527
AT3G50420	3.88297527	4.26134841	3.243966753
AT3G50430	6.372205986	4.911848364	6.03293393
AT3G50440	30.14170284	34.14838912	34.62789319
AT3G50450	0.339015852	0	0
AT3G50460	2.305876968	0.273449995	0.636739354
AT3G50470	1.189123783	0.658075366	0.638481276
AT3G50480	11.46448285	24.9083603	31.73591619
AT3G50500	113.2379151	88.53740687	97.67905364
AT3G50510	0	0	0
AT3G50520	24.44648779	22.76828276	23.9152166
AT3G50530	25.86081319	26.97311465	24.00020373
AT3G50540	0	0	0
AT3G50550	16.55887535	13.7458204	16.17055567
AT3G50560	7.106894363	5.390978059	4.973873807
AT3G50570	2.558208091	2.275301325	3.35548297
AT3G50580	0	0	0
AT3G50590	37.22280713	33.26882849	37.78645718
AT3G50610	1.302608625	0.54065943	0.472105242
AT3G50620	8.957862037	6.297222991	7.565658436
AT3G50630	16.3909664	14.29828884	13.15655647
AT3G50640	15.94297478	4.775353182	6.195207218
AT3G50650	23.86156227	26.67878176	27.45791001
AT3G50660	19.42737252	20.02131826	22.40341894
AT3G50670	82.46293871	79.50115673	81.4400478
AT3G50685	74.55806117	66.29915764	60.90435331
AT3G50690	52.08434018	51.76528191	47.81781097
AT3G50700	27.13696183	26.46600694	29.95366895
AT3G50710	0.295787072	0	0.095290924
AT3G50720	0	0	0
AT3G50730	0	0	0
AT3G50740	101.1862207	84.25736132	88.07590355
AT3G50750	21.77830027	19.74478558	19.39937994
AT3G50760	5.51279608	5.907550127	5.424889184
AT3G50770	6.102285329	18.71464006	16.38262971
AT3G50780	13.16838558	11.74970095	13.47565003
AT3G50790	25.7771349	27.97032589	28.56112112
AT3G50800	4.596569589	4.239661254	4.442500087
AT3G50808	0	0	0
AT3G50810	7.230941473	3.074468959	5.113589363
AT3G50820	453.5051069	449.7129353	378.2861545
AT3G50830	47.58062345	48.40594239	45.23603023
AT3G50840	3.322699816	3.25471483	2.183703276
AT3G50845	4.889854807	4.465072112	4.725954863
AT3G50850	2.128986106	1.767309677	2.61879669
AT3G50860	12.12542859	9.512485006	10.0448606
AT3G50870	2.186809681	2.924666218	1.291590296
AT3G50880	24.00237052	23.53906566	27.40583242
AT3G50890	8.802897386	8.23373918	9.825954495
AT3G50900	21.4873513	22.8971893	22.68183036
AT3G50910	27.30138034	39.95421937	48.09924554
AT3G50920	22.25216016	24.66609484	21.63508437
AT3G50925	0	0	0
AT3G50930	6.737174202	9.173907573	17.76343373
AT3G50940	0.515312998	0.256662356	0.199216219
AT3G50950	30.70101402	29.97234168	32.96304695
AT3G50960	12.82812323	8.734454862	12.67675551
AT3G50970	26.07973027	11.56419746	13.77696316
AT3G50980	0	0.911181276	0.212172239
AT3G50990	0	0	0
AT3G51000	16.55991522	10.5063939	11.88932006
AT3G51010	93.02807963	103.2840674	99.75872136
AT3G51020	0	0	0
AT3G51030	12.48579972	12.21552399	10.77437153
AT3G51040	14.69453389	11.40610629	15.03198397
AT3G51050	48.57685215	42.27157337	44.02553107
AT3G51060	2.019916431	2.585018838	2.196238649
AT3G51070	1.479798485	0.658075366	1.123727045
AT3G51080	7.938947797	10.35612824	9.207416686
AT3G51090	4.969277087	4.483789488	5.011528736
AT3G51100	22.20786669	26.31035936	28.54853256
AT3G51110	12.03113474	10.85824354	11.89828636
AT3G51120	17.16439073	17.58051707	19.36007092
AT3G51130	19.25999895	15.75636052	19.96330738
AT3G51140	56.70439483	61.17000028	57.71603306
AT3G51150	10.52809593	11.45921575	11.77620615
